Source,Target,User,System,SegmentID,Segment,Score,Start,End,Delta
JPN,ENU,jpneng25148,TMU_0503132349_sorted_seg14.output.txt,290,今後の課題として高速組立多心コネクタを挙げた。,35,2021-05-17 13:59:44.808000,2021-05-17 13:59:53.802000,0:00:08.994000
JPN,ENU,jpneng25130,TMU_0503132349_sorted_seg14.output.txt,291,シリコンウエハへのメタクリル酸（２，２‐ジメチル‐１，３‐ジオキソラン‐４‐イル）メチルの表面開始重合による疎水性ポリマ（ポリ１）ブラシとその加水分解物である標題の両親媒性ポリマ（ポリ２）ブラシの特性化を検討した。,76,2021-05-14 16:13:50.161000,2021-05-14 16:14:03.412000,0:00:13.251000
JPN,ENU,jpneng2510b,TMU_0503132349_sorted_seg14.output.txt,292,６′‐トリエトキシシリルヘキシル‐２‐ブロモイソブチレートで表面処理したシリコンウエハにＣｕＢｒと（−）‐スパルテインの錯体を用いた表面開始原子移動ラジカル重合でポリ１ブラシを調製した。,40,2021-05-17 02:37:39.553000,2021-05-17 02:37:47.247000,0:00:07.694000
JPN,ENU,jpneng2512b,TMU_0503132349_sorted_seg14.output.txt,293,さらに，ＨＣｌによる加水分解でポリ（２）ブラシを調製した。,63,2021-05-16 04:53:03.444000,2021-05-16 04:53:07.608000,0:00:04.164000
JPN,ENU,jpneng25104,TMU_0503132349_sorted_seg14.output.txt,294,ポリ（１）および（２）ブラシの分子量，膜厚，表面粗さ，水の接触角並びに水中と空気中のステンレス球あるいはガラス球プローブの摩擦係数を評価した。,82,2021-05-13 23:15:07.137000,2021-05-13 23:15:10.834000,0:00:03.697000
JPN,ENU,jpneng25143,TMU_0503132349_sorted_seg14.output.txt,295,その結果，ポリ２ブラシの摩擦係数は水中ではポリ１ブラシのそれよりも著しく小さかったが，空気中では逆に大きいことが分かった。,86,2021-05-17 16:01:55.949000,2021-05-17 16:02:07.774000,0:00:11.825000
JPN,ENU,jpneng25102,TMU_0503132349_sorted_seg14.output.txt,296,科学論文の不正行為には，捏造，改ざん，データやアイデアの盗用のほかに，様々な形態，程度の行為がある。,56,2021-05-14 10:23:10.959000,2021-05-14 10:23:25.069000,0:00:14.110000
JPN,ENU,jpneng25143,TMU_0503132349_sorted_seg14.output.txt,297,日本では不正行為への対応が遅れている。,87,2021-05-17 16:19:14.485000,2021-05-17 16:19:20.863000,0:00:06.378000
JPN,ENU,jpneng2510e,TMU_0503132349_sorted_seg14.output.txt,298,若い研究者への倫理教育，倫理綱領の設定など，それぞれの機関で強力にするめるべきである。,65,2021-05-14 17:27:03.912000,2021-05-14 17:27:34.272000,0:00:30.360000
JPN,ENU,jpneng25145,TMU_0503132349_sorted_seg14.output.txt,299,更に，アメリカのＯＲＩ（Ｏｆｆｉｃｅ　ｏｆ　Ｒｅｓｅａｒｃｈ　Ｉｎｔｅｇｒｉｔｙ）のような不正行為を審査裁定する機関を早急に創設すべきである。,49,2021-05-17 05:13:36.120000,2021-05-17 05:13:59.931000,0:00:23.811000
JPN,ENU,jpneng25133,TMU_0503132349_sorted_seg14.output.txt,300,著者の架橋樹脂から線型ポリマへのガラス転移点に関する新しい理論について述べた。,48,2021-05-15 03:24:00.257000,2021-05-15 03:24:18.081000,0:00:17.824000
JPN,ENU,jpneng2512b,TMU_0503132349_sorted_seg14.output.txt,301,著者は既に「架橋樹脂から線型ポリマまでの物理的性質に関する新理論：融点，ガラス転移点（Ｔｇ）および強度」の標題の論文をＪ．Ａｐｐｌｉｅｄ　Ｐｏｌｙｍｅｒ　Ｓｃｉｅｎｃｅ（Ｖｏｌ．９７，１４６７‐１４７５（２００５））で発表していた。,45,2021-05-16 05:02:56.136000,2021-05-16 05:03:01.572000,0:00:05.436000
JPN,ENU,jpneng25132,TMU_0503132349_sorted_seg14.output.txt,302,新理論では架橋樹脂は硬化時や後硬化の温度によって異なったセグメントを形成するので，そのｇも変化するとした。,76,2021-05-14 11:18:35.561000,2021-05-14 11:18:45.297000,0:00:09.736000
JPN,ENU,jpneng2512e,TMU_0503132349_sorted_seg14.output.txt,303,また，線型ポリマのＴｇは主鎖間のｖａｎ　ｄｅｒ　Ｗａａｌｓ力で結合された２列の結合部分をセグメントと考えて，そのＣ‐Ｃ結合の０℃からの熱的な伸び率が１％の温度とした。,74,2021-05-19 03:13:12.077000,2021-05-19 03:13:22.451000,0:00:10.374000
JPN,ENU,jpneng25113,TMU_0503132349_sorted_seg14.output.txt,305,２００６年末，元ロシア連邦保安庁情報部員の不審死事件によって，ポロニウムが世間の注目を集めた。,35,2021-05-14 16:33:28.537000,2021-05-14 16:33:36.060000,0:00:07.523000
JPN,ENU,jpneng25119,TMU_0503132349_sorted_seg14.output.txt,306,ポロニウムは１８９８年キュリー夫妻によって発見された元素であり，天然に最も多く存在するのはポロニウム２１０である。,48,2021-05-17 18:32:50.222000,2021-05-17 18:33:28.489000,0:00:38.267000
JPN,ENU,jpneng25130,TMU_0503132349_sorted_seg14.output.txt,307,毒物としてのポロニウムの特徴は，（１）放射能がウラン２３８の１００億倍であり，（２）主にα‐崩壊し，（３）体内に取込まれたときα‐線は透過性が極度に低いことである。,76,2021-05-14 16:17:00.988000,2021-05-14 16:17:08.651000,0:00:07.663000
JPN,ENU,jpneng25106,TMU_0503132349_sorted_seg14.output.txt,308,またポロニウム２１０はごく微量であるが，タバコの煙の中にも含まれている。,51,2021-05-14 21:21:09.047000,2021-05-14 21:21:18.059000,0:00:09.012000
JPN,ENU,jpneng2514a,TMU_0503132349_sorted_seg14.output.txt,309,酸素を原料として無声放電でオゾンを生成する場合，原料ガス中に窒素が共存するとオゾン生成を促進する。,2,2021-05-18 00:37:33.341000,2021-05-18 00:37:48.055000,0:00:14.714000
JPN,ENU,jpneng25147,TMU_0503132349_sorted_seg14.output.txt,310,窒素放電光の影響と推定し，酸素中の無声放電空間内に窒素放電光を注入した。,50,2021-05-16 19:55:01.464000,2021-05-16 19:55:12.670000,0:00:11.206000
JPN,ENU,jpneng25102,TMU_0503132349_sorted_seg14.output.txt,311,オゾン生成量が約２ｍｇ／ｈ増大した。,60,2021-05-14 00:15:23.996000,2021-05-14 00:15:36.588000,0:00:12.592000
JPN,ENU,jpneng25132,TMU_0503132349_sorted_seg14.output.txt,312,窒素放電光を照射しないとき大きな間欠的なパルスが放電光を照射すると，群小パルス化することが放電電流のリサジュー図形から判明した,78,2021-05-14 11:17:55.990000,2021-05-14 11:18:04.428000,0:00:08.438000
JPN,ENU,jpneng25104,TMU_0503132349_sorted_seg14.output.txt,313,低分子有機化合物の第２高調波発生（ＳＨＧ）について述べ，ＳＨＧ活性分子の例と分子設計の現状について述べた。,77,2021-05-13 23:11:46.078000,2021-05-13 23:12:01.240000,0:00:15.162000
JPN,ENU,jpneng25133,TMU_0503132349_sorted_seg14.output.txt,314,つぎに高分子系でのＳＨＧ活性実現の方法として，マトリックス中に超分極係数（β）の大きい分子を分散させポーリングを行う。,71,2021-05-15 02:49:53.723000,2021-05-15 02:50:10.640000,0:00:16.917000
JPN,ENU,jpneng25134,TMU_0503132349_sorted_seg14.output.txt,315,側鎖にβ値の大きい分子を導入する，及び強誘電性高分子を用いる方法をあげて研究の現状を述べ，問題点を述べた。,77,2021-05-17 04:48:43.245000,2021-05-17 04:49:04.895000,0:00:21.650000
JPN,ENU,jpneng2511b,TMU_0503132349_sorted_seg14.output.txt,316,ラングミュア‐ブロジェット法や包接化にも触れた,61,2021-05-18 02:32:36.346000,2021-05-18 02:32:39.988000,0:00:03.642000
JPN,ENU,jpneng2513e,TMU_0503132349_sorted_seg14.output.txt,317,新しい擬液膜である静電的擬液膜（ＥＳＰＬＩＭ）について示した。,66,2021-05-17 12:15:44.762000,2021-05-17 12:15:51.684000,0:00:06.922000
JPN,ENU,jpneng2512d,TMU_0503132349_sorted_seg14.output.txt,318,この液膜操作に使われる装置は，バッフルプレートで仕切られた抽出槽と逆抽出槽とで構成されており，両槽は２枚の被覆電極を備えている。,51,2021-05-19 01:58:07.164000,2021-05-19 01:58:30.826000,0:00:23.662000
JPN,ENU,jpneng2514a,TMU_0503132349_sorted_seg14.output.txt,319,電極には交流高電圧を印加する。,2,2021-05-18 01:35:34.636000,2021-05-18 01:35:38.091000,0:00:03.455000
JPN,ENU,jpneng25130,TMU_0503132349_sorted_seg14.output.txt,320,本方法は，乳化液膜に比べて界面活性剤を必要とせず，プロセスが簡単等の利点を有していた,51,2021-05-14 16:28:18.190000,2021-05-14 16:28:30.118000,0:00:11.928000
JPN,ENU,jpneng25111,TMU_0503132349_sorted_seg14.output.txt,321,Ｏ／Ｗ型エマルションを利用する界面鋳型重合により微粒子状樹脂を得た。,40,2021-05-15 00:15:08.687000,2021-05-15 00:15:15.059000,0:00:06.372000
JPN,ENU,jpneng2513f,TMU_0503132349_sorted_seg14.output.txt,322,先ずその合成法につき解説し，次いでその機能につき記述した。,96,2021-05-17 11:34:09.041000,2021-05-17 11:34:38.354000,0:00:29.313000
JPN,ENU,jpneng2511d,TMU_0503132349_sorted_seg14.output.txt,323,りん酸基をもつ界面鋳型樹脂によるＣｕ（ＩＩ）の吸着量はｐＨの増大に伴い増大した。,45,2021-05-19 07:58:50.979000,2021-05-19 07:59:17.096000,0:00:26.117000
JPN,ENU,jpneng2511e,TMU_0503132349_sorted_seg14.output.txt,324,カルボキシル基をもつ界面鋳型樹脂によるＣｕ（ＩＩ）吸着の吸着等温線を描いた。,3,2021-05-18 03:02:26.295000,2021-05-18 03:02:30.024000,0:00:03.729000
JPN,ENU,jpneng2510c,TMU_0503132349_sorted_seg14.output.txt,325,ジオレイルりん酸エステルを官能基モノマとするＷ／Ｏ界面鋳型樹脂によるＺｎ（ＩＩ）吸着量はｐＨの増大に伴い増大した,60,2021-05-16 08:50:27.002000,2021-05-16 08:53:32.405000,0:03:05.403000
JPN,ENU,jpneng2513b,TMU_0503132349_sorted_seg14.output.txt,326,標題研究を行い成果をまとめた。,91,2021-05-18 10:09:40.857000,2021-05-18 10:09:48.957000,0:00:08.100000
JPN,ENU,jpneng25109,TMU_0503132349_sorted_seg14.output.txt,327,まず，単分散ポリイソプレン（ＰＩ）の２９８Ｋにおける拡散係数Ｄの分子量依存性を調べた。,9,2021-05-14 19:24:11.941000,2021-05-14 19:24:35.867000,0:00:23.926000
JPN,ENU,jpneng2513f,TMU_0503132349_sorted_seg14.output.txt,328,また，低分子量のＰＩ中に高分子量ＰＩをわずかに混合し，高分子量ＰＩのＤの測定を行った。,17,2021-05-17 10:09:17.783000,2021-05-17 10:09:30.017000,0:00:12.234000
JPN,ENU,jpneng2512e,TMU_0503132349_sorted_seg14.output.txt,329,次に希薄溶液から濃厚系へ移行する過程で，からみ合効果が両端間距離のゆらぎにどのように反映するかを調べるために，ＰＩ／ポリブタジエン（ＰＢ）／ヘプタン三成分系におけるＰＩの誘電的ノーマルモード緩和（Ｒ）を調べた。,42,2021-05-19 02:50:59.274000,2021-05-19 02:51:06.013000,0:00:06.739000
JPN,ENU,jpneng25144,TMU_0503132349_sorted_seg14.output.txt,330,そしてバルク状態の高分子ブレンド系として，ＰＢ中に少量の低分子量ＰＩを混合し，Ｒを調べた。,69,2021-05-16 23:00:24.947000,2021-05-16 23:01:11.192000,0:00:46.245000
JPN,ENU,jpneng25137,TMU_0503132349_sorted_seg14.output.txt,331,’８６及び’８７年度に実施されたＲ研究のレビューも添付した［１９９４．３］,73,2021-05-16 10:39:00.122000,2021-05-16 10:39:21.595000,0:00:21.473000
JPN,ENU,jpneng2513a,TMU_0503132349_sorted_seg14.output.txt,332,ＦＩＢ‐ＳＩＭＳは，サブミクロンの分解能をもつＳＩＭＳとＧａＦＩＢ及びマルチチャンネル検出システムとを組合せたものである。,23,2021-05-17 05:30:48.806000,2021-05-17 05:30:55.048000,0:00:06.242000
JPN,ENU,jpneng2511d,TMU_0503132349_sorted_seg14.output.txt,333,ＧａＦＩＢ‐ＳＩＭＳは高い空間分解能と独特な走査モード（Ｓｈａｖｅ‐ｏｆｆモード）を持っている。,28,2021-05-19 07:24:28.360000,2021-05-19 07:24:38.833000,0:00:10.473000
JPN,ENU,jpneng25123,TMU_0503132349_sorted_seg14.output.txt,334,定量分析でのＳｈａｖｅ‐ｏｆｆ分析，相対感度係数，酸化物マトリックス効果を概説した。,63,2021-05-19 22:03:36.649000,2021-05-19 22:04:01.857000,0:00:25.208000
JPN,ENU,jpneng25116,TMU_0503132349_sorted_seg14.output.txt,335,径２〜３μｍの無機マイクロカプセルや鋼中の非金属介在物の分析例を示した,40,2021-05-17 06:26:25.508000,2021-05-17 06:26:32.276000,0:00:06.768000
JPN,ENU,jpneng2511f,TMU_0503132349_sorted_seg14.output.txt,336,放医研の最近の放射薬剤製造施設・設備とそれを用いた製造と特長等について述べた。,96,2021-05-14 19:09:32.104000,2021-05-14 19:09:52.286000,0:00:20.182000
JPN,ENU,jpneng2513e,TMU_0503132349_sorted_seg14.output.txt,337,施設は荷電粒子を加速するサイクロトロン本体室（ＡＶＦ９３０とＨＭ１８が稼働），ＲＩ生産照射室，放射薬剤を合成するホットラボ２室，セミホットラボ室，調剤室，自動合成装置開発室，試薬調製室等からなる。,72,2021-05-17 12:27:20.925000,2021-05-17 12:27:29.813000,0:00:08.888000
JPN,ENU,jpneng25142,TMU_0503132349_sorted_seg14.output.txt,338,ＡＶＦ９３０は製造できる同位体の種類が多く，１２３Ｉや７７ＢｒのＳＰＥＣＴ用核種，２８Ｍｇ，４２，４３Ｋ，５２Ｆｅ，５６Ｎｉ，６１Ｃｕ，６２Ｚｎ，９５ｍＴｃ等の金属核種も製造できる。,76,2021-05-17 01:33:16.150000,2021-05-17 01:34:11.918000,0:00:55.768000
JPN,ENU,jpneng2512b,TMU_0503132349_sorted_seg14.output.txt,339,ＨＭ１８は加速粒子がＨ，Ｄに限られ，主に１１Ｃ，１８ＦなどＰＥＴ用核種の製造に利用される,82,2021-05-16 03:51:06.200000,2021-05-16 03:51:17.615000,0:00:11.415000
JPN,ENU,jpneng25104,TMU_0503132349_sorted_seg14.output.txt,340,Ｓ，Ｓｅ，Ｔｅなど高周期第１６族元素を含む新規カルコゲノカルボン酸とそのアルカリ金属塩及びエステルの合成と物性の解明を行った。,76,2021-05-13 23:19:06.618000,2021-05-13 23:19:20.498000,0:00:13.880000
JPN,ENU,jpneng25126,TMU_0503132349_sorted_seg14.output.txt,341,その結果，セレノカルボン酸（ＲＣＯＳｅＨ，ＲＣＳｅＯＨ），テルロカルボン酸（ＲＣＯＴｅＨ，ＲＣＴｅＯＨ），及びこれらのルビジウム並びにセシウム塩をそれぞれＯ‐シリルセレノエステル，‐テルロエステルから合成した。,51,2021-05-17 19:43:00.414000,2021-05-17 19:43:09.587000,0:00:09.173000
JPN,ENU,jpneng25145,TMU_0503132349_sorted_seg14.output.txt,342,一方セレノチオエステル（ＲＣＳｅＳＲ′）及びジセレノエステル（ＲＣＳｅＳｅＲ′）等の合成も行った。,52,2021-05-17 05:21:50.809000,2021-05-17 05:21:58.909000,0:00:08.100000
JPN,ENU,jpneng25101,TMU_0503132349_sorted_seg14.output.txt,343,これらの化合物の単離を行い，それらのスペクトル，Ｘ線構造解析を調べた。,56,2021-05-15 19:31:39.823000,2021-05-15 19:32:09.597000,0:00:29.774000
JPN,ENU,jpneng2513a,TMU_0503132349_sorted_seg14.output.txt,344,さらに多様な反応性についても検討を加えた［１９９６．３］,25,2021-05-17 06:52:32.550000,2021-05-17 06:52:36.708000,0:00:04.158000
JPN,ENU,jpneng2512c,TMU_0503132349_sorted_seg14.output.txt,345,中密度流体（超臨界流体）の分子及び反応ダイナミックスを標記法（Ｔｒａｎｓｉｅｎｔ　Ｇｒａｔｉｎｇ‐ＴＧ法）並びに過渡吸収法によりピコ秒領域で検討した。,81,2021-05-15 22:04:59.596000,2021-05-15 22:05:38.851000,0:00:39.255000
JPN,ENU,jpneng25108,TMU_0503132349_sorted_seg14.output.txt,346,液晶，界面，クラスタ，エマルジョン，中密度流体などにおけるダイナミクスの研究にナノからミリ秒領域におけるＴＧ法を適用し，さらに体積グレーティング，クラスタグレーティングなどの方法を開発し，応用を試みた。,59,2021-05-14 15:39:55.119000,2021-05-14 15:40:04.082000,0:00:08.963000
JPN,ENU,jpneng25145,TMU_0503132349_sorted_seg14.output.txt,347,またナノ秒時間分解ＥＳＲ法による光化学初期過程の研究の例として，化学的誘導動的電子分極（ＣＩＤＥＰ）の三重項機構の磁場依存性を低周波時間分解ＥＰＲにより検討した。,79,2021-05-17 05:00:24.148000,2021-05-17 05:00:42.876000,0:00:18.728000
JPN,ENU,jpneng2513e,TMU_0503132349_sorted_seg14.output.txt,348,さらにＣＷ及びＦＴ時間分解ＥＰＲによる光化学初期過程及びスピンのダイナミックスを研究した［１９９５．３］,54,2021-05-17 12:42:08.949000,2021-05-17 12:42:18.215000,0:00:09.266000
JPN,ENU,jpneng25147,TMU_0503132349_sorted_seg14.output.txt,349,走査型プローブ顕微鏡（ＳＰＭ）は走査型トンネル顕微鏡（ＳＴＭ）が原型であるが，試料‐探針間の様々な相互作用を用いたＳＰＭが研究・開発されてきた。,51,2021-05-16 19:51:29.068000,2021-05-16 19:51:38.034000,0:00:08.966000
JPN,ENU,jpneng25124,TMU_0503132349_sorted_seg14.output.txt,350,すなわち，原子間力顕微鏡（ＡＦＭ），磁気力顕微鏡，摩擦力顕微鏡（ＦＦＭ），電気化学ＳＴＭ，横振動ＦＦＭ，走査型近視野ＡＦＭなどである。,76,2021-05-13 23:10:14.135000,2021-05-13 23:10:17.766000,0:00:03.631000
JPN,ENU,jpneng25149,TMU_0503132349_sorted_seg14.output.txt,351,それらの原理と観察例を多数示した。,73,2021-05-17 06:24:40.412000,2021-05-17 06:24:45.916000,0:00:05.504000
JPN,ENU,jpneng25104,TMU_0503132349_sorted_seg14.output.txt,352,特徴は電子線によるダメージがなく，数万〜数十万倍の高倍率観察が可能な測定法であるが，形状観察から物性測定，マイクロマニピュレーションへと発展してきており，応用分野の広い顕微鏡であるとした,71,2021-05-13 22:49:16.190000,2021-05-13 22:50:04.191000,0:00:48.001000
JPN,ENU,jpneng25143,TMU_0503132349_sorted_seg14.output.txt,353,水／エタノール／モノマの均一溶液に水を連続添加することでモノマの溶解度を下げ，系全体に連続的に少量ずつモノマを分離させた。,77,2021-05-17 16:04:09.871000,2021-05-17 16:05:14.647000,0:01:04.776000
JPN,ENU,jpneng25136,TMU_0503132349_sorted_seg14.output.txt,354,最終的に多量のモノマを単分散シード粒子に均等に吸収させた。,75,2021-05-16 08:43:46.691000,2021-05-16 08:43:52.214000,0:00:05.523000
JPN,ENU,jpneng25140,TMU_0503132349_sorted_seg14.output.txt,355,この方法で，単分散なスチレン膨潤粒子を得，標記微粒子を合成した。,1,2021-05-16 02:48:26.469000,2021-05-16 02:48:35.684000,0:00:09.215000
JPN,ENU,jpneng25113,TMU_0503132349_sorted_seg14.output.txt,356,重合時の副生微粒子の生成防止についても検討した。,68,2021-05-14 16:23:23.007000,2021-05-14 16:23:31.873000,0:00:08.866000
JPN,ENU,jpneng25143,TMU_0503132349_sorted_seg14.output.txt,357,人間の活動でエネルギーを消費すると人工排熱や汚染物質を生じ，大都市ではヒートアイランドが生じてこれらが停滞する。,72,2021-05-17 16:15:41.685000,2021-05-17 16:16:09.171000,0:00:27.486000
JPN,ENU,jpneng2512f,TMU_0503132349_sorted_seg14.output.txt,358,地表近くには微気候が生じる。,75,2021-05-19 01:32:40.282000,2021-05-19 01:32:45.825000,0:00:05.543000
JPN,ENU,jpneng25149,TMU_0503132349_sorted_seg14.output.txt,359,排出物は，ＣＯ２，ＮＯＸ，浮遊粒子状物質などが問題になる。,45,2021-05-17 06:29:53.448000,2021-05-17 06:29:58.685000,0:00:05.237000
JPN,ENU,jpneng25105,TMU_0503132349_sorted_seg14.output.txt,360,都心は道路の熱伝導率・熱容量が高く，透水性が低いので高温になりやすい。,63,2021-05-14 09:23:01.116000,2021-05-14 09:23:39.708000,0:00:38.592000
JPN,ENU,jpneng25133,TMU_0503132349_sorted_seg14.output.txt,361,狭い都市域で高いエネルギー消費が行われるためにこれらの都市気候が形成される。,80,2021-05-15 03:05:29.925000,2021-05-15 03:05:40.655000,0:00:10.730000
JPN,ENU,jpneng25142,TMU_0503132349_sorted_seg14.output.txt,362,太陽定数Ｓは，惑星の気候を決定する上で重要な外部パラメータである。,100,2021-05-17 15:30:04.846000,2021-05-17 15:30:11.478000,0:00:06.632000
JPN,ENU,jpneng2514b,TMU_0503132349_sorted_seg14.output.txt,363,金星，地球，火星の大気組成および気候状態が大きく異なるのは，Ｓの相違によると言われている。,48,2021-05-17 07:30:32.685000,2021-05-17 07:30:41.685000,0:00:09
JPN,ENU,jpneng25110,TMU_0503132349_sorted_seg14.output.txt,364,本文は，簡単な３次元モデルを用いて，Ｓの値による気候の変化およびその物理的考察を行った。,63,2021-05-14 17:14:40.310000,2021-05-14 17:14:55.254000,0:00:14.944000
JPN,ENU,jpneng2511e,TMU_0503132349_sorted_seg14.output.txt,365,用いる数値モデルは，簡単な水文過程を含んだ大気大循環モデルである。,3,2021-05-18 02:39:31.312000,2021-05-18 02:40:22.817000,0:00:51.505000
JPN,ENU,jpneng25112,TMU_0503132349_sorted_seg14.output.txt,366,幌延深地層研究計画に関連して電磁法により大曲断層調査を行なった。,71,2021-05-15 08:36:21.609000,2021-05-15 08:36:37.795000,0:00:16.186000
JPN,ENU,jpneng2513a,TMU_0503132349_sorted_seg14.output.txt,367,リモートリファレンス法によるＡＭＴ測定を５９点実施した。,25,2021-05-17 06:26:18.406000,2021-05-17 06:26:23.031000,0:00:04.625000
JPN,ENU,jpneng25111,TMU_0503132349_sorted_seg14.output.txt,368,地表から標高１０００ｋｍまでの地下比抵抗構造を求め既存の地質構造と対比した。,48,2021-05-15 00:28:16.129000,2021-05-15 00:28:22.354000,0:00:06.225000
JPN,ENU,jpneng25128,TMU_0503132349_sorted_seg14.output.txt,369,その結果，比抵抗の平面分布はＮＮＷ‐ＳＳＥ方向に伸びる傾向があり，地質分布と良く対応していた。,82,2021-05-19 23:28:42.749000,2021-05-19 23:28:54.153000,0:00:11.404000
JPN,ENU,jpneng2510d,TMU_0503132349_sorted_seg14.output.txt,370,また電気検層結果とも良く対応し，大曲断層を比抵抗分布から推定できることを示した。,27,2021-05-14 19:09:59.702000,2021-05-14 19:12:21.241000,0:02:21.539000
JPN,ENU,jpneng25128,TMU_0503132349_sorted_seg14.output.txt,371,幌延深地層研究計画における平成１６年度までの水理地層モデルの構築と地下水流動解析手順をまとめた。,29,2021-05-19 21:29:10.822000,2021-05-19 21:29:19.429000,0:00:08.607000
JPN,ENU,jpneng25109,TMU_0503132349_sorted_seg14.output.txt,372,既存情報から抽出された水理特性に基づき，幌延町を含む５０ｋｍ四方を対象として地下水流動の感度解析を行った。,19,2021-05-14 18:50:35.947000,2021-05-14 18:51:14.463000,0:00:38.516000
JPN,ENU,jpneng25147,TMU_0503132349_sorted_seg14.output.txt,373,その結果，全水頭分布ならびに地下水移行経路について，かん養量や透水係数の感度の高低が求められた。,51,2021-05-16 19:47:28.422000,2021-05-16 19:47:41.866000,0:00:13.444000
JPN,ENU,jpneng25124,TMU_0503132349_sorted_seg14.output.txt,374,研究所設置地区周辺においては，浅い箇所と深い箇所での支配的流動系が分かった。,50,2021-05-13 23:15:37.383000,2021-05-13 23:15:47.104000,0:00:09.721000
JPN,ENU,jpneng25126,TMU_0503132349_sorted_seg14.output.txt,375,ボーリング孔を利用した調査では水理試験や室内透水試験の結果を検討した。,76,2021-05-17 19:39:00.338000,2021-05-17 19:39:08.872000,0:00:08.534000
JPN,ENU,jpneng2513d,TMU_0503132349_sorted_seg14.output.txt,376,その結果全ての地層で透水係数に深度依存性があり，特に稚内層でその傾向が顕著なこと，それらが割れ目帯の有無と相関があることが分かった。,82,2021-05-19 03:50:45.633000,2021-05-19 03:51:05.072000,0:00:19.439000
JPN,ENU,jpneng25118,TMU_0503132349_sorted_seg14.output.txt,377,湖沼は地下水流系の一部である。,51,2021-05-13 22:25:40.269000,2021-05-13 22:25:46.496000,0:00:06.227000
JPN,ENU,jpneng25132,TMU_0503132349_sorted_seg14.output.txt,378,Ｂｏｒｎらが示した３つの水文地質学的因子（領域優劣性，システム効率性，湖の位置）から湖沼のタイプを決定する方法は，溜池の地下水涵養機能を評価するのにも有効であると考えられる。,78,2021-05-14 11:25:49.403000,2021-05-14 11:25:59.918000,0:00:10.515000
JPN,ENU,jpneng25120,TMU_0503132349_sorted_seg14.output.txt,379,本研究では，Ｂｏｒｎらの湖沼研究の方法を広島県の谷地タイプの溜池群に準用し，地下水涵養機能について検討した。,2,2021-05-14 06:34:18.144000,2021-05-14 06:34:48.776000,0:00:30.632000
JPN,ENU,jpneng25103,TMU_0503132349_sorted_seg14.output.txt,380,研究では，溜池の，地表水流出入量測定，水質，ラドン濃度測定を実施し地下水流入量と地下水流出量を未知数とした流量収支式とラドン収支式を立て，この連立式を解くことにより溜池への地下水流入量と溜池からの地下水流出量を求めた。,49,2021-05-14 08:02:36.347000,2021-05-14 08:02:47.918000,0:00:11.571000
JPN,ENU,jpneng25130,TMU_0503132349_sorted_seg14.output.txt,381,Ｒａｎｄａｌｌ‐Ｓｕｎｄｒｕｍ２型宇宙において，体積インフレーション後にブレーン上に生成された曲率摂動スペクトルとその結果得られる原始ブラックホールの質量スペクトルの間の関係を議論した。,99,2021-05-14 16:14:22.332000,2021-05-14 16:14:27.926000,0:00:05.594000
JPN,ENU,jpneng2513d,TMU_0503132349_sorted_seg14.output.txt,382,また，外銀河拡散光子背景の観測データを用いて曲率摂動の青方スペクトル指数も議論した。,66,2021-05-19 04:05:50.264000,2021-05-19 04:05:57.826000,0:00:07.562000
JPN,ENU,jpneng25144,TMU_0503132349_sorted_seg14.output.txt,383,原始ブラックホールの質量スペクトルを与え，それが大スケールで４次元の標準的スペクトルと一致することを示した。,66,2021-05-16 23:09:32.583000,2021-05-16 23:09:38.337000,0:00:05.754000
JPN,ENU,jpneng2510c,TMU_0503132349_sorted_seg14.output.txt,384,また，青方スペクトルと再加熱温度に対する制限を与え，それが４次元の標準的結果よりさらに強いことを示した。,52,2021-05-16 11:34:22.632000,2021-05-16 11:34:29.565000,0:00:06.933000
JPN,ENU,jpneng25124,TMU_0503132349_sorted_seg14.output.txt,385,カナダ北極群島のエルスメア島にあるアガシー氷帽で，１９９２年春，氷コアの掘削地点の決定や氷帽表面における不純物の取り込み過程などを調べるため予備調査を実施した。,76,2021-05-13 23:25:47.327000,2021-05-13 23:25:51.765000,0:00:04.438000
JPN,ENU,jpneng25140,TMU_0503132349_sorted_seg14.output.txt,386,調査は氷帽の頂上付近で２か所，やや下流域で１か所，合計３か所で深さ１．５ｍ程度のピットを掘り，その側面より連続的に積雪をサンプリングした。,46,2021-05-16 03:41:06.593000,2021-05-16 03:41:27.346000,0:00:20.753000
JPN,ENU,jpneng25107,TMU_0503132349_sorted_seg14.output.txt,387,分析の結果，アガシー氷帽での年間収支量が積雪にして４０ｃｍ程度であること，イオン主成分に明瞭な季節変化が認められることなどが判明した。,62,2021-05-15 07:04:15.177000,2021-05-15 07:04:29.036000,0:00:13.859000
JPN,ENU,jpneng25131,TMU_0503132349_sorted_seg14.output.txt,388,従って，同氷帽で採取するコアサンプルを分析・解析することによって過去の気候・環境変動史を解明することができると考えた［１９９３．３］,51,2021-05-14 17:38:06.856000,2021-05-14 17:38:12.393000,0:00:05.537000
JPN,ENU,jpneng25115,TMU_0503132349_sorted_seg14.output.txt,389,日本の地熱水研究開発は，昭和３０年代に始まった。,19,2021-05-19 06:54:49.509000,2021-05-19 06:54:59.073000,0:00:09.564000
